user_id,item_id,rating,timestamp,user_idx,item_idx,implicit_feedback,engagement
145,3,3,1997-09-26 10:59:22,76,233,0,0.6
145,1028,5,1997-09-26 11:00:07,76,196,1,1.0
145,1001,4,1997-09-26 11:00:07,76,836,1,0.8
145,363,4,1997-09-26 11:00:07,76,651,1,0.8
145,620,3,1997-09-26 11:01:00,76,455,0,0.6
145,1289,1,1997-09-26 11:01:00,76,854,0,0.2
145,185,4,1997-09-26 11:03:58,76,361,1,0.8
145,176,5,1997-09-26 11:03:58,76,311,1,1.0
145,79,5,1997-09-26 11:03:58,76,156,1,1.0
145,39,4,1997-09-26 11:03:58,76,462,1,0.8
145,98,5,1997-09-26 11:04:56,76,31,1,1.0
145,156,5,1997-09-26 11:04:56,76,351,1,1.0
145,56,5,1997-09-26 11:04:56,76,216,1,1.0
145,23,4,1997-09-26 11:04:56,76,94,1,0.8
145,31,5,1997-09-26 11:04:56,76,864,1,1.0
145,203,5,1997-09-26 11:05:48,76,506,1,1.0
145,234,5,1997-09-26 11:05:48,76,29,1,1.0
145,164,4,1997-09-26 11:05:48,76,150,1,0.8
145,183,5,1997-09-26 11:06:49,76,256,1,1.0
145,55,3,1997-09-26 11:06:49,76,399,0,0.6
145,603,5,1997-09-26 11:06:49,76,36,1,1.0
145,1073,5,1997-09-26 11:06:49,76,808,1,1.0
145,566,5,1997-09-26 11:06:50,76,476,1,1.0
145,642,3,1997-09-26 11:06:50,76,401,0,0.6
145,943,3,1997-09-26 11:07:30,76,386,0,0.6
145,636,4,1997-09-26 11:07:30,76,900,1,0.8
145,939,4,1997-09-26 11:07:30,76,748,1,0.8
145,265,5,1997-09-26 11:08:51,76,6,1,1.0
145,17,3,1997-09-26 11:08:52,76,324,0,0.6
145,44,5,1997-09-26 11:08:52,76,469,1,1.0
145,431,5,1997-09-26 11:08:52,76,354,1,1.0
145,789,4,1997-09-26 11:08:52,76,109,1,0.8
145,1248,3,1997-09-26 11:09:55,76,553,0,0.6
145,1212,2,1997-09-26 11:09:56,76,1057,0,0.4
145,1273,5,1997-09-26 11:09:56,76,1320,1,1.0
145,1208,4,1997-09-26 11:09:56,76,741,1,0.8
145,226,1,1997-09-26 11:09:56,76,758,0,0.2
145,5,3,1997-09-26 11:09:56,76,75,0,0.6
145,770,1,1997-09-26 11:10:45,76,349,0,0.2
145,554,3,1997-09-26 11:10:45,76,197,0,0.6
145,53,2,1997-09-26 11:10:45,76,527,0,0.4
145,1077,3,1997-09-26 11:10:45,76,1176,0,0.6
145,470,5,1997-09-26 11:11:39,76,746,1,1.0
145,159,4,1997-09-26 11:11:39,76,895,1,0.8
145,379,3,1997-09-26 11:11:39,76,123,0,0.6
145,356,4,1997-09-26 11:11:39,76,783,1,0.8
145,281,4,1997-09-26 11:11:39,76,151,1,0.8
145,673,4,1997-09-26 11:11:39,76,160,1,0.8
145,77,3,1997-09-26 11:12:28,76,172,0,0.6
145,635,4,1997-09-26 11:12:29,76,1007,1,0.8
145,1217,2,1997-09-26 11:12:29,76,162,0,0.4
145,800,2,1997-09-26 11:12:29,76,1223,0,0.4
145,173,5,1997-09-26 11:16:44,76,321,1,1.0
145,727,2,1997-09-26 11:17:32,76,931,0,0.4
145,97,5,1997-09-26 11:17:32,76,320,1,1.0
145,949,4,1997-09-26 11:17:32,76,610,1,0.8
145,216,5,1997-09-26 11:18:14,76,166,1,1.0
145,202,4,1997-09-26 11:18:14,76,179,1,0.8
145,1290,1,1997-09-26 11:18:52,76,1440,0,0.2
145,549,5,1997-09-26 11:19:46,76,973,1,1.0
145,212,2,1997-09-26 11:19:46,76,262,0,0.4
145,553,3,1997-09-26 11:19:46,76,718,0,0.6
145,66,4,1997-09-26 11:19:46,76,291,1,0.8
145,740,2,1997-09-26 11:19:46,76,407,0,0.4
145,51,3,1997-09-26 11:19:46,76,3,0,0.6
145,737,2,1997-09-26 11:20:33,76,580,0,0.4
145,796,3,1997-09-26 11:20:33,76,37,0,0.6
145,731,3,1997-09-26 11:20:33,76,308,0,0.6
145,821,3,1997-09-26 11:20:33,76,716,0,0.6
145,732,4,1997-09-26 11:20:33,76,366,1,0.8
145,88,5,1997-09-26 11:20:33,76,33,1,1.0
145,278,4,1997-09-26 11:21:11,76,348,1,0.8
145,155,2,1997-09-26 11:21:11,76,526,0,0.4
145,869,4,1997-09-26 11:22:06,76,372,1,0.8
145,49,3,1997-09-26 11:22:06,76,447,0,0.6
145,762,3,1997-09-26 11:22:06,76,365,0,0.6
145,738,3,1997-09-26 11:22:07,76,749,0,0.6
145,739,2,1997-09-26 11:22:07,76,435,0,0.4
145,1041,5,1997-09-26 11:23:07,76,633,1,1.0
145,728,2,1997-09-26 11:23:08,76,889,0,0.4
145,22,5,1997-09-26 11:23:41,76,408,1,1.0
145,11,5,1997-09-26 11:25:20,76,229,1,1.0
145,650,4,1997-09-26 11:25:20,76,818,1,0.8
145,684,5,1997-09-26 11:26:14,76,801,1,1.0
145,393,5,1997-09-26 11:26:14,76,528,1,1.0
145,358,4,1997-09-26 11:27:14,76,1023,1,0.8
452,648,4,1997-09-26 11:28:12,446,105,1,0.8
452,71,3,1997-09-26 11:30:15,446,309,0,0.6
452,654,2,1997-09-26 11:32:23,446,496,0,0.4
452,504,2,1997-09-26 11:32:24,446,137,0,0.4
452,461,4,1997-09-26 11:33:29,446,500,1,0.8
452,1109,2,1997-09-26 11:33:29,446,664,0,0.4
452,86,4,1997-09-26 11:51:23,446,9,1,0.8
452,203,3,1997-09-26 12:06:01,446,506,0,0.6
452,69,5,1997-09-26 12:08:19,446,191,1,1.0
452,96,2,1997-09-26 12:08:19,446,102,0,0.4
452,418,4,1997-09-26 12:08:20,446,544,1,0.8
452,15,4,1997-09-26 12:09:23,446,68,1,0.8
452,196,4,1997-09-26 12:09:23,446,53,1,0.8
452,204,3,1997-09-26 12:10:15,446,247,0,0.6
452,969,2,1997-09-26 12:13:26,446,816,0,0.4
452,506,3,1997-09-26 12:14:41,446,475,0,0.6
452,153,4,1997-09-26 12:19:21,446,221,1,0.8
452,485,2,1997-09-26 12:23:09,446,110,0,0.4
452,162,3,1997-09-26 12:35:19,446,540,0,0.6
452,815,2,1997-09-26 12:37:52,446,124,0,0.4
452,73,3,1997-09-26 12:37:52,446,556,0,0.6
452,171,4,1997-09-26 12:37:52,446,199,1,0.8
468,286,4,1997-09-26 13:05:26,461,289,1,0.8
468,321,3,1997-09-26 13:05:26,461,251,0,0.6
468,258,4,1997-09-26 13:05:26,461,157,1,0.8
468,294,3,1997-09-26 13:05:53,461,95,0,0.6
468,471,3,1997-09-26 13:07:49,461,120,0,0.6
468,100,5,1997-09-26 13:07:49,461,49,1,1.0
468,222,4,1997-09-26 13:07:49,461,12,1,0.8
468,9,5,1997-09-26 13:20:41,461,502,1,1.0
468,181,3,1997-09-26 13:20:41,461,52,0,0.6
468,475,4,1997-09-26 13:20:41,461,355,1,0.8
468,285,4,1997-09-26 13:21:44,461,512,1,0.8
468,13,4,1997-09-26 13:21:44,461,432,1,0.8
468,127,4,1997-09-26 13:22:06,461,189,1,0.8
468,137,4,1997-09-26 13:22:06,461,148,1,0.8
468,19,4,1997-09-26 13:22:06,461,1069,1,0.8
468,275,4,1997-09-26 13:22:23,461,89,1,0.8
468,116,4,1997-09-26 13:23:00,461,665,1,0.8
468,251,4,1997-09-26 13:23:00,461,522,1,0.8
468,237,4,1997-09-26 13:23:01,461,77,1,0.8
468,25,5,1997-09-26 13:23:34,461,86,1,1.0
468,7,3,1997-09-26 13:23:34,461,209,0,0.6
468,126,3,1997-09-26 13:23:34,461,387,0,0.6
468,150,5,1997-09-26 13:25:09,461,371,1,1.0
468,249,3,1997-09-26 13:25:10,461,382,0,0.6
468,952,3,1997-09-26 13:25:10,461,1206,0,0.6
468,742,3,1997-09-26 13:25:10,461,364,0,0.6
468,283,4,1997-09-26 13:25:31,461,600,1,0.8
468,926,2,1997-09-26 13:25:31,461,525,0,0.4
468,124,5,1997-09-26 13:25:31,461,873,1,1.0
468,248,4,1997-09-26 13:25:52,461,73,1,0.8
468,246,5,1997-09-26 13:25:52,461,30,1,1.0
468,50,5,1997-09-26 13:25:52,461,357,1,1.0
468,1,5,1997-09-26 13:26:35,461,24,1,1.0
468,293,5,1997-09-26 13:26:35,461,427,1,1.0
468,544,3,1997-09-26 13:26:57,461,855,0,0.6
468,118,3,1997-09-26 13:26:57,461,23,0,0.6
468,257,4,1997-09-26 13:26:57,461,10,1,0.8
468,405,2,1997-09-26 13:27:42,461,136,0,0.4
468,297,4,1997-09-26 13:27:42,461,969,1,0.8
468,1012,4,1997-09-26 13:27:42,461,644,1,0.8
468,24,3,1997-09-26 13:27:42,461,613,0,0.6
468,273,2,1997-09-26 13:28:19,461,141,0,0.4
468,117,2,1997-09-26 13:28:19,461,140,0,0.4
468,111,4,1997-09-26 13:28:38,461,83,1,0.8
468,15,4,1997-09-26 13:28:38,461,68,1,0.8
468,1014,3,1997-09-26 13:28:59,461,11,0,0.6
468,508,4,1997-09-26 13:28:59,461,242,1,0.8
468,121,4,1997-09-26 13:30:28,461,403,1,0.8
468,1134,5,1997-09-26 13:31:10,461,128,1,1.0
468,1016,3,1997-09-26 13:31:10,461,87,0,0.6
468,1008,4,1997-09-26 14:24:03,461,1123,1,0.8
468,826,3,1997-09-26 14:28:16,461,704,0,0.6
468,1051,2,1997-09-26 14:37:15,461,1067,0,0.4
468,411,3,1997-09-26 14:41:19,461,656,0,0.6
468,963,5,1997-09-26 15:00:36,461,569,1,1.0
468,238,3,1997-09-26 15:00:36,461,329,0,0.6
468,64,5,1997-09-26 15:07:30,461,239,1,1.0
468,56,5,1997-09-26 15:07:30,461,216,1,1.0
798,258,4,1997-09-26 15:16:21,793,157,1,0.8
798,321,3,1997-09-26 15:16:21,793,251,0,0.6
798,289,3,1997-09-26 15:16:21,793,360,0,0.6
468,23,4,1997-09-26 15:25:35,461,94,1,0.8
468,70,3,1997-09-26 15:25:35,461,423,0,0.6
468,582,3,1997-09-26 15:25:35,461,669,0,0.6
468,724,4,1997-09-26 15:26:55,461,257,1,0.8
468,55,5,1997-09-26 15:26:55,461,399,1,1.0
468,31,3,1997-09-26 15:26:55,461,864,0,0.6
468,191,4,1997-09-26 15:28:06,461,254,1,0.8
468,22,5,1997-09-26 15:28:06,461,408,1,1.0
468,5,3,1997-09-26 15:28:06,461,75,0,0.6
468,529,3,1997-09-26 15:28:06,461,767,0,0.6
468,699,3,1997-09-26 15:28:06,461,318,0,0.6
468,153,5,1997-09-26 15:28:40,461,221,1,1.0
468,943,3,1997-09-26 15:28:41,461,386,0,0.6
468,204,5,1997-09-26 15:30:26,461,247,1,1.0
468,432,5,1997-09-26 15:30:26,461,50,1,1.0
468,144,5,1997-09-26 15:30:26,461,22,1,1.0
468,95,4,1997-09-26 15:30:26,461,26,1,0.8
468,135,5,1997-09-26 15:31:35,461,118,1,1.0
919,300,4,1997-09-26 15:36:04,912,652,1,0.8
919,288,4,1997-09-26 15:36:04,912,60,1,0.8
919,301,3,1997-09-26 15:36:04,912,404,0,0.6
919,321,2,1997-09-26 15:36:04,912,251,0,0.4
919,258,4,1997-09-26 15:36:04,912,157,1,0.8
919,319,3,1997-09-26 15:36:04,912,568,0,0.6
919,289,3,1997-09-26 15:36:04,912,360,0,0.6
468,98,5,1997-09-26 15:36:36,461,31,1,1.0
468,8,4,1997-09-26 15:36:36,461,389,1,0.8
468,462,4,1997-09-26 15:36:36,461,299,1,0.8
468,143,5,1997-09-26 15:36:37,461,56,1,1.0
919,245,2,1997-09-26 15:37:33,912,117,0,0.4
919,678,2,1997-09-26 15:37:33,912,274,0,0.4
919,748,1,1997-09-26 15:37:33,912,175,0,0.2
919,322,3,1997-09-26 15:37:33,912,51,0,0.6
919,292,3,1997-09-26 15:37:33,912,420,0,0.6
919,328,2,1997-09-26 15:38:24,912,98,0,0.4
919,877,3,1997-09-26 15:38:24,912,484,0,0.6
919,294,3,1997-09-26 15:38:24,912,95,0,0.6
919,358,3,1997-09-26 15:38:24,912,1023,0,0.6
919,327,4,1997-09-26 15:38:24,912,43,1,0.8
919,326,3,1997-09-26 15:38:24,912,860,0,0.6
919,875,1,1997-09-26 15:39:22,912,570,0,0.2
919,259,4,1997-09-26 15:39:22,912,339,1,0.8
919,264,3,1997-09-26 15:39:22,912,116,0,0.6
919,323,4,1997-09-26 15:39:22,912,144,1,0.8
919,687,1,1997-09-26 15:39:22,912,731,0,0.2
919,988,3,1997-09-26 15:39:22,912,899,0,0.6
919,260,4,1997-09-26 15:39:22,912,814,1,0.8
919,243,3,1997-09-26 15:40:18,912,668,0,0.6
919,325,4,1997-09-26 15:40:18,912,331,1,0.8
919,989,2,1997-09-26 15:40:18,912,1225,0,0.4
919,878,2,1997-09-26 15:40:43,912,995,0,0.4
468,97,5,1997-09-26 15:41:43,461,320,1,1.0
468,377,2,1997-09-26 15:41:43,461,2,0,0.4
468,955,4,1997-09-26 15:41:44,461,134,1,0.8
919,124,3,1997-09-26 15:42:02,912,873,0,0.6
919,275,5,1997-09-26 15:42:02,912,89,1,1.0
919,100,5,1997-09-26 15:42:02,912,49,1,1.0
919,246,3,1997-09-26 15:42:03,912,30,0,0.6
919,50,3,1997-09-26 15:42:50,912,357,0,0.6
919,508,5,1997-09-26 15:42:50,912,242,1,1.0
919,1152,4,1997-09-26 15:43:32,912,1106,1,0.8
919,276,5,1997-09-26 15:43:32,912,695,1,1.0
919,1197,4,1997-09-26 15:43:33,912,259,1,0.8
919,93,5,1997-09-26 15:44:41,912,534,1,1.0
919,236,5,1997-09-26 15:44:41,912,1196,1,1.0
919,111,4,1997-09-26 15:44:41,912,83,1,0.8
919,293,4,1997-09-26 15:44:41,912,427,1,0.8
919,19,4,1997-09-26 15:44:41,912,1069,1,0.8
919,813,4,1997-09-26 15:44:41,912,222,1,0.8
919,285,5,1997-09-26 15:45:48,912,512,1,1.0
919,283,4,1997-09-26 15:45:48,912,600,1,0.8
919,253,3,1997-09-26 15:45:48,912,648,0,0.6
919,250,3,1997-09-26 15:45:49,912,305,0,0.6
919,297,4,1997-09-26 15:45:49,912,969,1,0.8
919,9,5,1997-09-26 15:45:49,912,502,1,1.0
919,137,2,1997-09-26 15:45:49,912,148,0,0.4
919,116,3,1997-09-26 15:45:49,912,665,0,0.6
468,584,4,1997-09-26 15:46:11,461,887,1,0.8
468,58,4,1997-09-26 15:46:11,461,390,1,0.8
468,214,5,1997-09-26 15:46:11,461,195,1,1.0
468,216,5,1997-09-26 15:46:11,461,166,1,1.0
919,277,5,1997-09-26 15:46:45,912,28,1,1.0
919,237,4,1997-09-26 15:46:45,912,77,1,0.8
919,717,3,1997-09-26 15:46:45,912,416,0,0.6
919,741,3,1997-09-26 15:46:45,912,392,0,0.6
919,819,3,1997-09-26 15:46:45,912,904,0,0.6
919,919,2,1997-09-26 15:46:45,912,63,0,0.4
919,864,2,1997-09-26 15:47:28,912,409,0,0.4
919,7,3,1997-09-26 15:47:28,912,209,0,0.6
919,257,4,1997-09-26 15:47:28,912,10,1,0.8
919,221,4,1997-09-26 15:48:18,912,595,1,0.8
919,628,3,1997-09-26 15:48:18,912,862,0,0.6
919,475,3,1997-09-26 15:48:18,912,355,0,0.6
919,14,4,1997-09-26 15:48:54,912,133,1,0.8
919,117,4,1997-09-26 15:48:54,912,140,1,0.8
919,222,3,1997-09-26 15:49:43,912,12,0,0.6
919,298,3,1997-09-26 15:49:43,912,153,0,0.6
919,129,5,1997-09-26 15:50:25,912,501,1,1.0
919,477,4,1997-09-26 15:50:25,912,530,1,0.8
919,151,4,1997-09-26 15:50:25,912,103,1,0.8
919,244,2,1997-09-26 15:50:25,912,770,0,0.4
919,412,2,1997-09-26 15:51:01,912,514,0,0.4
919,676,4,1997-09-26 15:51:01,912,643,1,0.8
919,25,4,1997-09-26 15:51:53,912,86,1,0.8
919,282,4,1997-09-26 15:51:53,912,647,1,0.8
919,1048,3,1997-09-26 15:51:53,912,682,0,0.6
919,740,3,1997-09-26 15:51:53,912,407,0,0.6
919,125,4,1997-09-26 15:51:53,912,552,1,0.8
919,295,3,1997-09-26 15:52:50,912,446,0,0.6
919,126,4,1997-09-26 15:52:50,912,387,1,0.8
919,255,4,1997-09-26 15:52:50,912,177,1,0.8
919,756,3,1997-09-26 15:52:50,912,131,0,0.6
919,1137,4,1997-09-26 15:52:50,912,45,1,0.8
919,458,2,1997-09-26 15:53:32,912,1076,0,0.4
919,181,4,1997-09-26 15:54:10,912,52,1,0.8
919,15,5,1997-09-26 15:54:10,912,68,1,1.0
919,284,3,1997-09-26 15:54:40,912,406,0,0.6
919,1,4,1997-09-26 15:55:21,912,24,1,0.8
919,1060,3,1997-09-26 15:55:22,912,344,0,0.6
919,147,4,1997-09-26 15:55:22,912,452,1,0.8
919,1086,4,1997-09-26 15:55:22,912,270,1,0.8
919,1134,2,1997-09-26 15:55:56,912,128,0,0.4
919,21,2,1997-09-26 15:55:56,912,106,0,0.4
919,1014,4,1997-09-26 15:56:24,912,11,1,0.8
919,148,3,1997-09-26 15:56:57,912,577,0,0.6
919,112,3,1997-09-26 15:56:57,912,1190,0,0.6
919,406,3,1997-09-26 15:56:57,912,370,0,0.6
919,1258,3,1997-09-26 15:57:33,912,1194,0,0.6
919,976,2,1997-09-26 15:57:33,912,1035,0,0.4
919,742,4,1997-09-26 15:58:19,912,364,1,0.8
919,20,1,1997-09-26 15:58:19,912,59,0,0.2
919,815,2,1997-09-26 15:58:53,912,124,0,0.4
919,16,4,1997-09-26 15:58:53,912,39,1,0.8
919,1284,3,1997-09-26 15:59:26,912,765,0,0.6
919,287,4,1997-09-26 16:00:11,912,487,1,0.8
919,1315,2,1997-09-26 16:00:11,912,840,0,0.4
919,240,3,1997-09-26 16:00:11,912,413,0,0.6
919,1012,4,1997-09-26 16:00:11,912,644,1,0.8
919,471,3,1997-09-26 16:00:38,912,120,0,0.6
919,591,3,1997-09-26 16:01:07,912,204,0,0.6
919,1047,3,1997-09-26 16:01:37,912,336,0,0.6
919,832,3,1997-09-26 16:02:06,912,107,0,0.6
919,1278,4,1997-09-26 16:02:41,912,686,1,0.8
919,1277,4,1997-09-26 16:04:47,912,1102,1,0.8
468,642,3,1997-09-26 16:30:03,461,401,0,0.6
468,192,4,1997-09-26 16:30:03,461,730,1,0.8
468,428,4,1997-09-26 16:30:03,461,649,1,0.8
468,69,4,1997-09-26 16:32:50,461,191,1,0.8
468,461,4,1997-09-26 16:32:50,461,500,1,0.8
468,662,4,1997-09-26 16:32:50,461,264,1,0.8
468,498,5,1997-09-26 16:32:51,461,91,1,1.0
468,772,4,1997-09-26 16:35:22,461,732,1,0.8
468,427,5,1997-09-26 16:35:22,461,66,1,1.0
468,89,4,1997-09-26 16:35:22,461,217,1,0.8
468,12,4,1997-09-26 16:38:22,461,297,1,0.8
468,195,5,1997-09-26 16:38:22,461,112,1,1.0
468,180,5,1997-09-26 16:38:22,461,571,1,1.0
468,435,4,1997-09-26 16:40:27,461,622,1,0.8
468,692,4,1997-09-26 16:40:27,461,438,1,0.8
468,132,5,1997-09-26 16:42:14,461,100,1,1.0
468,200,4,1997-09-26 16:45:19,461,113,1,0.8
468,82,5,1997-09-26 16:45:20,461,231,1,1.0
468,159,3,1997-09-26 16:45:20,461,895,0,0.6
468,182,5,1997-09-26 16:45:20,461,356,1,1.0
468,647,5,1997-09-26 17:03:06,461,697,1,1.0
468,51,3,1997-09-26 17:03:06,461,3,0,0.6
468,318,5,1997-09-26 17:03:06,461,200,1,1.0
468,172,4,1997-09-26 17:03:06,461,161,1,0.8
468,655,5,1997-09-26 17:21:04,461,431,1,1.0
468,65,3,1997-09-26 17:22:29,461,203,0,0.6
468,612,4,1997-09-26 17:22:29,461,300,1,0.8
468,42,4,1997-09-26 17:22:29,461,734,1,0.8
468,357,5,1997-09-26 17:22:29,461,240,1,1.0
468,174,5,1997-09-26 17:22:29,461,101,1,1.0
468,157,4,1997-09-26 17:25:41,461,740,1,0.8
468,218,4,1997-09-26 17:29:31,461,211,1,0.8
468,173,5,1997-09-26 17:31:33,461,321,1,1.0
468,71,5,1997-09-26 17:32:28,461,309,1,1.0
468,160,3,1997-09-26 17:32:28,461,250,0,0.6
468,96,5,1997-09-26 17:32:28,461,102,1,1.0
468,531,4,1997-09-26 17:36:08,461,333,1,0.8
468,507,5,1997-09-26 17:36:52,461,225,1,1.0
798,323,4,1997-09-26 17:37:49,793,144,1,0.8
798,988,3,1997-09-26 17:37:49,793,899,0,0.6
798,748,5,1997-09-26 17:38:41,793,175,1,1.0
798,878,4,1997-09-26 17:38:41,793,995,1,0.8
798,259,5,1997-09-26 17:39:26,793,339,1,1.0
798,243,4,1997-09-26 17:39:26,793,668,1,0.8
798,687,4,1997-09-26 17:39:26,793,731,1,0.8
279,24,5,1997-09-26 17:39:51,75,613,1,1.0
798,1089,3,1997-09-26 17:40:16,793,1159,0,0.6
798,222,3,1997-09-26 17:40:16,793,12,0,0.6
798,1283,4,1997-09-26 17:41:35,793,1082,1,0.8
798,1,4,1997-09-26 17:41:35,793,24,1,0.8
798,826,5,1997-09-26 17:41:35,793,704,1,1.0
798,815,5,1997-09-26 17:41:35,793,124,1,1.0
279,25,5,1997-09-26 17:42:16,75,86,1,1.0
279,257,5,1997-09-26 17:42:16,75,10,1,1.0
798,181,5,1997-09-26 17:42:52,793,52,1,1.0
798,1023,3,1997-09-26 17:42:52,793,1172,0,0.6
798,274,5,1997-09-26 17:42:52,793,17,1,1.0
798,15,4,1997-09-26 17:43:30,793,68,1,0.8
798,50,5,1997-09-26 17:43:30,793,357,1,1.0
798,220,3,1997-09-26 17:43:30,793,176,0,0.6
279,547,1,1997-09-26 17:43:32,75,739,0,0.2
279,1,3,1997-09-26 17:43:32,75,24,0,0.6
279,10,4,1997-09-26 17:43:58,75,188,1,0.8
798,275,4,1997-09-26 17:44:02,793,89,1,0.8
798,257,4,1997-09-26 17:44:02,793,10,1,0.8
798,118,4,1997-09-26 17:44:02,793,23,1,0.8
798,14,2,1997-09-26 17:45:30,793,133,0,0.4
798,121,5,1997-09-26 17:45:30,793,403,1,1.0
798,819,3,1997-09-26 17:45:30,793,904,0,0.6
798,845,5,1997-09-26 17:45:30,793,302,1,1.0
279,515,3,1997-09-26 17:45:43,75,58,0,0.6
279,222,1,1997-09-26 17:45:43,75,12,0,0.2
279,411,3,1997-09-26 17:46:45,75,656,0,0.6
279,1028,4,1997-09-26 17:48:24,75,196,1,0.8
798,473,2,1997-09-26 17:48:29,793,781,0,0.4
798,111,1,1997-09-26 17:48:29,793,83,0,0.2
798,756,3,1997-09-26 17:48:29,793,131,0,0.6
798,740,2,1997-09-26 17:49:08,793,407,0,0.4
798,924,3,1997-09-26 17:49:08,793,1034,0,0.6
798,405,5,1997-09-26 17:49:08,793,136,1,1.0
798,125,3,1997-09-26 17:49:38,793,552,0,0.6
798,1282,3,1997-09-26 17:50:34,793,1205,0,0.6
798,112,3,1997-09-26 17:50:34,793,1190,0,0.6
798,281,4,1997-09-26 17:50:34,793,151,1,0.8
279,671,2,1997-09-26 17:50:38,75,692,0,0.4
279,154,5,1997-09-26 17:51:31,75,88,1,1.0
279,432,3,1997-09-26 17:51:32,75,50,0,0.6
468,469,4,1997-09-26 17:51:49,461,735,1,0.8
468,161,3,1997-09-26 17:51:49,461,456,0,0.6
468,603,5,1997-09-26 17:51:49,461,36,1,1.0
468,209,5,1997-09-26 17:51:49,461,93,1,1.0
468,39,3,1997-09-26 17:51:49,461,462,0,0.6
279,22,1,1997-09-26 17:52:54,75,408,0,0.2
279,47,4,1997-09-26 17:52:55,75,337,1,0.8
468,178,5,1997-09-26 17:53:21,461,185,1,1.0
279,168,5,1997-09-26 17:53:55,75,367,1,1.0
279,491,5,1997-09-26 17:53:55,75,537,1,1.0
279,4,4,1997-09-26 17:54:21,75,47,1,0.8
279,128,5,1997-09-26 17:54:21,75,444,1,1.0
279,28,2,1997-09-26 17:54:21,75,471,0,0.4
279,79,3,1997-09-26 17:54:21,75,156,0,0.6
279,173,5,1997-09-26 17:54:21,75,321,1,1.0
279,175,5,1997-09-26 17:54:21,75,288,1,1.0
279,509,3,1997-09-26 17:55:52,75,460,0,0.6
279,283,3,1997-09-26 17:57:32,75,600,0,0.6
279,952,3,1997-09-26 17:57:56,75,1206,0,0.6
279,926,4,1997-09-26 17:58:16,75,525,1,0.8
279,274,3,1997-09-26 17:59:52,75,17,0,0.6
279,16,4,1997-09-26 17:59:52,75,39,1,0.8
279,236,5,1997-09-26 18:00:13,75,1196,1,1.0
279,864,5,1997-09-26 18:00:29,75,409,1,1.0
468,423,4,1997-09-26 18:01:08,461,57,1,0.8
468,4,5,1997-09-26 18:01:08,461,47,1,1.0
468,367,4,1997-09-26 18:01:08,461,226,1,0.8
279,1017,3,1997-09-26 18:01:31,75,287,0,0.6
279,741,5,1997-09-26 18:01:31,75,392,1,1.0
279,290,4,1997-09-26 18:02:04,75,707,1,0.8
279,546,3,1997-09-26 18:02:04,75,25,0,0.6
279,456,3,1997-09-26 18:02:04,75,893,0,0.6
833,455,3,1997-09-26 18:05:04,826,158,0,0.6
833,840,2,1997-09-26 18:06:35,826,769,0,0.4
279,117,5,1997-09-26 18:06:39,75,140,1,1.0
279,147,4,1997-09-26 18:06:39,75,452,1,0.8
279,762,3,1997-09-26 18:06:39,75,365,0,0.6
833,831,1,1997-09-26 18:07:36,826,523,0,0.2
279,977,4,1997-09-26 18:08:01,75,516,1,0.8
279,146,1,1997-09-26 18:08:01,75,224,0,0.2
833,826,2,1997-09-26 18:08:12,826,704,0,0.4
279,105,4,1997-09-26 18:09:41,75,555,1,0.8
279,591,2,1997-09-26 18:09:41,75,204,0,0.4
279,1034,4,1997-09-26 18:09:41,75,507,1,0.8
279,871,4,1997-09-26 18:10:10,75,1077,1,0.8
279,833,4,1997-09-26 18:10:10,75,1018,1,0.8
279,122,1,1997-09-26 18:10:33,75,510,0,0.2
279,823,3,1997-09-26 18:10:56,75,306,0,0.6
279,824,4,1997-09-26 18:10:56,75,388,1,0.8
279,21,3,1997-09-26 18:10:56,75,106,0,0.6
279,826,4,1997-09-26 18:10:56,75,704,1,0.8
279,597,5,1997-09-26 18:10:56,75,278,1,1.0
279,407,4,1997-09-26 18:11:19,75,332,1,0.8
279,760,3,1997-09-26 18:12:02,75,771,0,0.6
279,763,3,1997-09-26 18:12:02,75,614,0,0.6
279,1291,4,1997-09-26 18:15:08,75,924,1,0.8
279,121,4,1997-09-26 18:15:08,75,403,1,0.8
279,412,3,1997-09-26 18:15:08,75,514,0,0.6
279,982,3,1997-09-26 18:25:14,75,536,0,0.6
279,1011,3,1997-09-26 18:25:14,75,676,0,0.6
279,1093,4,1997-09-26 18:25:30,75,906,1,0.8
279,1336,1,1997-09-26 18:25:53,75,149,0,0.2
279,1496,3,1997-09-26 18:26:59,75,1471,0,0.6
279,1012,5,1997-09-26 18:27:27,75,644,1,1.0
279,181,3,1997-09-26 18:28:14,75,52,0,0.6
279,532,1,1997-09-26 18:29:57,75,921,0,0.2
279,1244,3,1997-09-26 18:30:52,75,1182,0,0.6
279,32,3,1997-09-26 18:31:36,75,38,0,0.6
468,170,4,1997-09-26 19:10:56,461,856,1,0.8
468,47,5,1997-09-26 19:10:56,461,337,1,1.0
468,91,5,1997-09-26 19:10:56,461,529,1,1.0
468,372,2,1997-09-26 19:11:38,461,619,0,0.4
468,1070,5,1997-09-26 19:20:53,461,457,1,1.0
468,856,4,1997-09-26 19:29:15,461,1056,1,0.8
468,1168,2,1997-09-26 19:29:15,461,1171,0,0.4
468,226,2,1997-09-26 19:30:08,461,758,0,0.4
468,44,4,1997-09-26 19:30:08,461,469,1,0.8
798,197,2,1997-09-26 19:51:42,793,273,0,0.4
